system_id,NAME,city_code,city_name,country_code,long_desc,latitude,longitude,rating,address,main_image
OT000473719,"Resort Hotel Genting Highlands",119_15835-XKL_3956,"Genting highlands",119,"Bright, fresh, and exciting, Resort Hotel offers a wide array of amenities and facilities for business and leisure alike. Set amidst the cool comfort of a majestic forest landscape, Resort Hotel caters to visitors from all walks of life.",3.423357,101.792176,3.0,"Genting Highlands, 69000 Pahang Darul Makmur",1505273895_main_Lobbyjpg
OT000542647,"The Waterfront Hotel",69197,Kuching,119,"The Waterfront is a contemporary hotel located in the heart of Kuching's Historic and Business District, steps to Kuching's fabulous and picturesque waterfront esplanade and set amongst the many pre-20th century shophouses. Entrance to the property is through the historic Old Courthouse complex built in 1874. The hotel features a combination of old world charm, yet offering guests a contemporary finish and a unique luxury experience.Guests will be pampered with the many amenities available from the infinity pool, Restaurant and Gymnasium situated on the upper lobby level. Guests will be treated to a panoramic view of Kuching's bustling commercial district, the Sarawak River, the stately DUN building and The Astana to the North and the Merdeka Padang, the historic Sarawak Museum, Kuching Mosque and panoramic views of the City to the South.",1.5587244,110.344567,5.0,"68, Jalan Tun Abang Haji Openg, 93000 Kuching, Sarawak",1490059908_main_6Facadejpg
OT000553014,"Holiday Inn Express Kuala Lumpur City Centre",69192,"Kuala lumpur",119,"Holiday Inn Express Kuala Lumpur City Centre is the first Holiday Inn Express brand in Malaysia. Conveniently placed at Jalan Raja Chulan, this 383-room hotel is situated at the KL Downtown “Golden Triangle” area with easy access to major financial and commercial towers, including the world-renowned Petronas Twin Towers, Kuala Lumpur Tower, Tun Razak Exchange, Kuala Lumpur Convention Centre and many more.Beyond our great location, our hotel offers a relaxed, affordable and hassle-free stay experience. Start the day right with FREE Express Start Breakfast or Grab & Go Breakfast option. After a long busy day, freshen up with our rejuvenating Power Shower and sink into our signature bedding with choice of Soft & Firm pillows. Enjoy our 24-hour fitness room, self-service laundry room, Pay & Go counter and internet stations. Stay connected with FREE high speed Wi-Fi access throughout the hotel.",3.1508023,101.7086172,3.0,"84 Jalan Raja Chulan, Kuala Lumpur 50200, Malaysia",1660267481_main_holiday-inn-express-kuala-lumpur-4584920014-3x2.jfif
OT000702865,"Areca Hotel Penang",119_7936-PEN_5196,"Penang Island",119,"Conveniently situated within the UNESCO World Heritage buffer zone and walking distance from the central business district, Areca Hotel offers families and travellers the opportunity to experience the rich history and vibrant culture that George Town and Penang has to offer. Areca Hotel is named after the Areca Palm (Areca Catechu), also known commonly as the Pinang palm and from which Penang island derives its name. Our family hotel features 40 rooms located across twelve newly renovated shop houses in a private enclave along Khoo Sian Ewe Road. The original pre-war shop houses (and the land on both sides of Khoo Sian Ewe Road) were once owned by Khoo Sian Ewe, philanthropic businessman, landowner and during his time one of the wealthiest men in Penang. The Majestic Theatre, located directly opposite our hotel, was the first cinema in Penang to screen Chinese sound films. We offer a variety of rooms ranging from spacious family suites, cosy garden rooms to luxurious heritage suites. Modern furnishings provide guests with the comforts of home. Additional facilities in the hotel include a café, children’s room, conference/meeting room, library and computer lounge.",5.417395,100.330138,4.0,"5 Jalan Khoo Sian Ewe, George Town 10050, Penang",1568175786_main_uploadarecabuilding.jpg
OT001352824,"Amari Kuala Lumpur",69192,"Kuala lumpur",119,"Brighten your stay in the fastest growing Asian city with a stay at Amari Kuala Lumpur, a vibrant and inclusive city-centre hotel that caters to business and leisure travellers alike.

Located in the heart of KL Eco City – the city’s most vibrant business and entertainment district – it’s just steps from The Gardens Mall and the Mid Valley Megamall, and just 45 minutes from KLIA. It’s also directly connected to LRT and KTM commuter stations and is surrounded by international corporate offices including Mercu 2 and 3, Aspire Tower, The Gardens North Tower and South Tower, Centrepoint and Menara IGB.

Whatever the reason for your visit to the capital, be sure to stay close to the action at Amari Kuala Lumpur.",3.1173508,101.6710146,5.0,"No.3, Jalan Bangsar, KL Eco City, 59200, Kuala Lumpur, Malaysia.",1663131100_main_location.jpg
OT001447005,"Iconic Marjorie Hotel",119_7936-PEN_5196,"Penang Island",119,"Immerse in the rich cultural heritage of Penang Island at Iconic Marjorie Hotel, a Tribute Portfolio by Marriott International. Dedicated to the Modern Maverick Traveler, Peranakan-inspired hotel weaves the tale of a timeless love story into its fabric, representing Penang’s unique cultural blend. Nestled in Bayan Lepas, guests are at the doorstep of culinary adventures, historic landmarks, and nature’s wonders. Here, the elegance of tradition meets contemporary refinement, with every detail echoing Penang’s captivating legacy. Experience a harmonious fusion of cultures and bespoke experiences designed to awaken the spirit of adventure.
Celebrate Penang’s rich cultural tapestry and its exceptional blend of Malay, Chinese, and European (Peranakan) influences at the Iconic Marjorie Hotel. We pay tribute to Penang’s history and cultural traditions by weaving them into design, decor, and amenities while embracing contemporary refinement and bespoke experiences.",5.3364885,100.2978444,5.0,"239A, Jalan Sultan Azlan Shah, 11900 Bayan Lepas, Penang","1737617262_main_Iconic Marjorie.jpg"
OT000456834,"Dreamtel Kota Kinabalu",69200,"Kota kinabalu",119,"A prominent landmark in the heart and historical area of Kota Kinabalu, Hotel Dreamtel Kota Kinabalu is located within walking distance to the central district of food, shopping and nightlife with major banks and other commercial complexes within the vicinity. Only 20 minutes from Kota Kinabalu International Airport, this 160-room hotel is stylishly designed with well-equipped rooms for both business and leisure travellers in mind, offering hotel guests superior services and a broad range of amenities.",5.980362,116.076471,3.0,"5 Jalan Padang, 88000 Kota Kinabalu, Sabah, Malaysia",1660547162_main_building-1-680x1024-1-150x150.jpg
OT001127695,"Riverside Majestic Hotel Astana Wing",69197,Kuching,119,"Riverside Majestic Hotel, where we treat you with majesty, is strategically located in the heart of Kuching's business, entertainment, dining and shopping district just 20 minutes drive from the Kuching International Airport. With a designated 18th floor for meeting suites, it is the ideal place for business meetings and leisure. Overlooking the Sarawak River, the hotel commands a panoramic view of the city and the Kuching Waterfront across, where fitness enthusiasts enjoy their morning jogs and evening strolls along the 1.7km scenic stretch.",1.5578221,110.3520949,5.0,"Jalan Tunku Abdul Rahman, P.O. Box 2928, 93756 Kuching, Sarawak, Malaysia",1719221393_main_1498643617_main_Facadejpg.jpeg
OT000072001,"Cameron Highlands Resort",119_15834-XKL_2442,"Cameron highlands",119,"Cameron Highlands Resort is situated on the largest hill resort in Malaysia, surrounded by breathtaking scenery, lush greenery, rolling hills and Tudor styled cottages. The luxurious boutique Resort features 56 beautifully appointed rooms and suites, and fronts Cameron Highlands  18 hole golf course. It also houses the third wellness centre of the award winning Spa Village group.",4.4876564,101.378676,5.0,"By The Golf Course, 39000 Tanah Rata, Cameron Highlands, Pahang, Malaysia",1496651289_main_Fecadejpg
OT000022444,"Swiss Garden Beach Resort Kuantan",69203,Kuantan,119,"Swiss-Garden Resort and Spa Kuantan is nestled on the pristine Balok beach fronting the azure waters of South China Sea in Peninsular Malaysia. Recently refurbished, the resort offers timeless contemporary elegance with a sophisticated blend of luxury. The resort's 304 rooms and suites are equipped with modern amenities and features traditional motifs, a reflection of the country's cultural heritage.   All guestrooms are attached with a private balcony overlooking a panoramic view of the mesmerizing South China Sea or the lush green landscape surrounding the resort. The resort’s accommodation options range from the spacious Deluxe Room or Sea View Room to the larger suites. Your family will appreciate our spacious Family Room that comes with two inter-connecting rooms, designed to accommodate up to four adults. Indulge in our decadent Executive Suite where you can soak in your private Jacuzzi and be pampered with a collection of exclusive amenities and exceptional service.  Experience an exciting culinary journey in the Garden Terrace Coffee House, where we will entice your palate with à la carte and buffet menu selections made up of local and international flavors or a selection of Halal oriental dishes at the Blossom Chinese Restaurant. Snack on scrumptious cakes and pastries at the Swiss Deli with friends over a cup of freshly brewed coffee or sipping specially blended cocktails. The Malibu Pub offers live entertainment and a wide range of cocktails.",3.910765,103.365558,4.0,"2656 - 2657, Mukim Sungai Karang, 26100 Beserah, Kuantan, Pahang, Malaysia",1506681895_main_Facadejpg
OT000134306,"Silka Maytower Hotel & Serviced Residences",69192,"Kuala lumpur",119,"Silka Maytower Hotel Kuala Lumpur features 179 guestrooms and suites that are designed to offer a refreshing blend of contemporary and well - appointed accommodations with friendly hospitality.                                                                                                                                                                    The vibrant and moderm rooms and suites   at Silka Maytower Hotel are well-designed for families, leisure and business travelers, as well   as long-staying guest.All rooms are equipped with speedy internet connections, en-suite marble bathrooms, work desk and 32 inch LCS TV\&#039;s with satelite channels.                                                                                                                                                                                                                                               Guest can enjoy a delectable array of local and international cuisine at La Maison or at the confort of their own room with the 24hour room service.",3.154124,101.698314,3.0,"7, Jalan Munshi Abdullah, 50100 Kuala Lumpur",1488340508_main_1Facadejpg
OT000238363,"Abell Hotel Kuching",69197,Kuching,119,,1.5571796,110.3540092,3.0,"22 Jalan Tunku Abdul Rahman, 93100 Kuching, Malaysia",1493439829_main_Facedejpg
OT000287553,"Lexis Port Dickson",69227,"Port dickson",119,"Lexis Port Dickson is a 4-star resort offering well-appointed 268 Chalets and tower rooms are designed with a Tropical Balinese touch that combines charm, elegance and comfort for our guests. This luxury property is specially designed with Bali’s tumble stone flooring, tropical hard wood flooring, elevated bedroom with king and queen beds or king and day beds, a cosy environment with concealed lightings. The bathroom of these Chalets comes with open concept bathroom and solid transparent glasses for underneath sea water viewing.",2.55099969,101.7967844,4.0,"Batu 2, Jalan Seremban, 71000 Port Dickson
Negeri Sembilan, Malaysia.","1660619971_main_file (11).jpg"
OT000435044,"King Park Hotel",69200,"Kota kinabalu",119,,5.977989,116.0735361,3.0,"Jalan Masjid Lama, Pusat Bandar, 88000 Kota Kinabalu, Sabah",1746663428_main_Screenshot_5.png
OT001419535,"Citadines Connect Georgetown",119_7936-PEN_5196,"Penang Island",119,,5.4120884,100.3263647,3.0,"202, Lebuh Noordin, George Town, 10300 George Town, Pulau Pinang","1722314976_main_Malaysia_Penang_Cit Con Georgetown_Facade Night_LR.jpg"
OT001424620,"Penang Marriott Hotel",119_7936-PEN_5196,"Penang Island",119,"Elevate your stay with our hotel in Gurney Drive Penang
Step into inviting spaces where everything you need is right at your fingertips at our Penang business hotel. Nestled along the iconic Gurney Drive and Kelawai Road, moments away from Penang's top attractions, our waterfront hotel offers stunning views of Gurney Bay and an exciting new seafront park set to open in 2025. This park will feature a beach, coastal grove, water garden, and lifestyle area. Whether you choose a city or sea view, we provide a variety of luxury options to suit your needs. Enjoy delectable dining at our four on-site food outlets, along with a chic lounge and bar for socializing. Relax by the outdoor pool with panoramic views of Gurney's waterfront or keep your kids entertained in the indoor playroom. Stay active in our fitness center, bathed in natural light. Penang Marriott Hotel elevates your stay while delivering comfort and convenience at every turn. ",5.4319279,100.3086339,5.0,"55, Gurney Dr, 10250 George Town, Penang",1754274492_main_mc-penmc-hotel-facade-27002-62597_Classic-Hor.jpeg
